0,91.05161285,91.10161591,91.15161896,91.20161438,91.25161743,91.30162048,91.35162354,91.40161896,91.45161438,91.50161743,91.55162048,91.65162659,91.70162964,91.75162506,91.80163574,91.85163116,91.90163422,91.93157959,91.94158936,91.95155334,91.95159149,91.95162964,91.96155548,91.96159363,91.96161652,91.97156525,91.97160339,91.97161865,91.98156738,91.9815979,91.98162842,91.99156952,91.99156952,91.99160004,91.99163055,92.00157166,92.00163269,92.01163483,92.02163696,92.05161285,92.10161591,92.15161133
0,2.38E-06,1.14E-05,2.38E-06,2.86E-06,4.77E-06,7.63E-06,4.77E-06,7.63E-06,1.91E-06,3.34E-06,5.72E-06,5.25E-06,1.10E-05,4.29E-06,1.91E-06,2.86E-06,3.34E-06,6.68E-06,5.25E-06,9.54E-06,4.77E-06,8.58E-06,0.000115872,0.00010252,9.49E-05,0.00071812,0.000697616,0.000638489,0.0013342,0.00130511,0.00129987,0.00179721,0.00180102,0.00177813,0.00176907,0.00221445,0.0022092,0.00250913,0.00273611,0.00309803,0.00328542,0.00342657
